username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2020-02-13 14:34;0;0;"You need to watch Sarah Westall on YouTube. She has Sherry Edwards on and they are working on frequency to destroy cronovirus. Check it out";;;;"1227933945204887556";https://twitter.com/LuvMyShitzu/status/1227933945204887556
;2020-02-13 14:24;0;0;"@ drharshvardhan Dear sir is govt. Of India issuing an advisory about travelling to thailand as cronovirus outbreak is growing day by day, i am having an travel plan in february last week but seems confused as cancelling will spoil trip and money also, please help.";;@;;"1227931578556268545";https://twitter.com/bmyrishav/status/1227931578556268545
;2020-02-13 13:04;1;3;"Internationellt kallas för # CORRUPTION! "I Totalt korrupta Sverige kallas för Präglas av kaos" # Svpol # Eu # Sweden # SCB # Crime # Law # SverigeBilden # ISO # OSCE # ICC # CJEU # corrupt # Lawyers # cronovirus";;;# # # # # # # # # # # # # # #;"1227911415056474112";https://twitter.com/RealNobakhtAhad/status/1227911415056474112
;2020-02-13 12:58;0;0;"Det finns flera personer i # Sverige som är smittade av den dödliga # cronovirus-Säkert de smittade vägrar besöka katastrofala sjukvården-Just för att kunna smitta vidare viruset. # Svpol # Nyheter # Sweden # virus # VirusCorona # cronavirus # Eu # IVO # Socialtjänst # CORRUPTION # Crime";;;# # # # # # # # # # # # #;"1227909966662701056";https://twitter.com/RealNobakhtAhad/status/1227909966662701056
;2020-02-13 12:16;0;0;"On Monday I am seeing my Chinese dentist and letting her poke her fingers in my mouth .. and next month my Chinese doctor .. the one with mostly Chinese patients .. .. does that count .. # cronovirus";;;#;"1227899378695696384";https://twitter.com/Couchsocialist/status/1227899378695696384
;2020-02-13 11:12;0;1;"Anti Vaxers. Go to China, prove us wrong! # cronovirus pic.twitter.com/uE1MnLEv3j";;;#;"1227883235352379393";https://twitter.com/ross_minton/status/1227883235352379393
;2020-02-13 10:18;0;0;"Why Nation Fail Because, They have Imran Khan @ ImranKhanPTI # cronovirus # Turkey # EhsanullahEhsanpic.twitter.com/fWOkMO0oEa";;@;# # #;"1227869648236011520";https://twitter.com/AsgharNarejoa/status/1227869648236011520
;2020-02-13 09:01;0;0;"Katastrofala sjukvården i Sverige har uppdrag att mörka verkligheten-Säkert det finns dödsfall även i Sverige. # Nyheter # OSCE # Sweden # Politics # Svpol # Virus # cronovirus # coronavirus";;;# # # # # # # #;"1227850272388583424";https://twitter.com/RealNobakhtAhad/status/1227850272388583424
;2020-02-13 08:51;0;2;"It's alarming. It's painful to see everyday the number of people infected and dying. I hope the vaccination comes soon before it further mutate. Praying for victims around the globe # cronovirus # COVID19 # CoronavirusOutbreak # ChinaWuHan # 2019nCoVhttps://twitter.com/WIONews/status/1227298322127282176?s=19 …";;;# # # # #;"1227847817307160576";https://twitter.com/charubakshii/status/1227847817307160576
;2020-02-13 08:32;0;0;"So it seem's that @ birdsofpreywb flim blames crono virus, boy's and now @ SonicMovie film for there shit birds of prey film you just can't not laugh at this crap get woke @ birdsofpreywb.";;@ @ @;;"1227842865113509888";https://twitter.com/Jozz2015/status/1227842865113509888
;2020-02-13 07:50;0;1;"Check this out, all the numbers 33 are so blatant. Cronovirus is just another agenda. https://youtu.be/6Si2UwXIaGE";;;;"1227832333870489600";https://twitter.com/RaiHarjit/status/1227832333870489600
;2020-02-13 06:52;0;0;"Coronavirus to COVID-19 I called it Cronovirus anyways I just call stuff whatever sounds better to me !";;;;"1227817757544263680";https://twitter.com/GKoiSon/status/1227817757544263680
;2020-02-13 05:50;0;1;"The most touching story I've encountered today. A medic couple who have been separated for 20 days recognised each other through their voices and their eyes in the hallway before carrying on saving people. # cronovirus # lovestory # convid19pic.twitter.com/Nf96tpsPK5";;;# # #;"1227802252410146816";https://twitter.com/AParallelLee/status/1227802252410146816
;2020-02-13 04:20;0;4;"轉折點 終於出現啦，新增 確診 超過一萬五千人 之前每日只是三，四千。 # 武漢肺炎 # cronovirus";;;# #;"1227779592896667649";https://twitter.com/rossikwan/status/1227779592896667649
;2020-02-13 03:56;0;0;"# China doesn’t want the U.S find out the source of # cronovirus , which is a leaking from Wuhan Virology. https://twitter.com/business/status/1227772910976278530 …";;;# #;"1227773411750895616";https://twitter.com/yuramahgul/status/1227773411750895616
;2020-02-13 03:09;0;1;"# COVID19 # coronavirusoutbreak # coronavirusus # coronawirus # coronaviruschina # cronovirus # caronavirusoutbreak # carona # COVID # COVID2019 # COVIDー19 # COVID_19 13/02/20 New Corona / Covid-19 figures, plus previous days figures for comparison.pic.twitter.com/fxPVEQ5riO";;;# # # # # # # # # # # #;"1227761629506539520";https://twitter.com/BrynCleat/status/1227761629506539520
;2020-02-13 03:00;0;0;"Cronovirus #today: jump in deaths by over two hundred in a day pic.twitter.com/7OsbTofd2a";;;#today;"1227759493649502208";https://twitter.com/HarrietBurandt/status/1227759493649502208
;2020-02-13 02:49;3;19;"The cronovirus is a lot worse that what it is being portrayed as. I believe the cases are 10x higher than reported. Evident that China is understating the real crisis to avoid riots and worldwide panic. Just look at rate of infection increase and compare to other outbreaks...";;;;"1227756569175056384";https://twitter.com/1JohnFahmy1/status/1227756569175056384
;2020-02-13 02:13;0;0;"Det finns flera personer som är redan smittade av dödliga # cronovirus -Säkert de vill inte besöka katastrofala sjukvården för att kunna smitta vidare viruset # Nyheter # SverigeBilden # Växjö # Sweden # Virus # VirusCorona # cronavirus # Health # Politics # Svpol # Eu";;;# # # # # # # # # # # #;"1227747596824928256";https://twitter.com/RealNobakhtAhad/status/1227747596824928256
;2020-02-13 02:07;0;0;"vc helps on cronovirus";;;;"1227746169603776514";https://twitter.com/ddd5213/status/1227746169603776514
;2020-02-13 01:50;0;0;"Hang on is this the same Donald trump that believes climate change is crap - come off it Donald exactly who are you trying to convince/ BS here. The Cronovirus is going to go away when the sun comes out - you expect anyone to believe that - really!!!! pic.twitter.com/JYFMwcOAn8";;;;"1227741861953122306";https://twitter.com/helen06976100/status/1227741861953122306
;2020-02-13 01:37;0;0;"If you had any common decency you'd be handing them out to the people of # HongKong to help protect them from # cronovirus, but I'm guessing you haven't got any. So this post is pointless.";;;# #;"1227738572117217283";https://twitter.com/MayaWintersSMS/status/1227738572117217283
;2020-02-13 00:34;0;0;"Lol cronovirus has reached London....I hate working with the public";;;;"1227722745187840002";https://twitter.com/officialjosiej/status/1227722745187840002
;2020-02-12 23:40;0;0;"I agree, more going on with the cronovirus that is not being reported.";;;;"1227709033056022539";https://twitter.com/mr19682010/status/1227709033056022539
;2020-02-12 23:33;0;0;"If you have the crono virus pls come to my school, affect me, then I’ll die";;;;"1227707383402651655";https://twitter.com/silver_stxrr/status/1227707383402651655
;2020-02-12 23:24;0;1;"Säkert någon av kriminella från katastrofala polismyndigheten som gick överdos # Scary # Scandinavian # Style /50 KG bomb in # Sweden # Politics # Nyheter # OSCE # Corruption # Crime # War # CivilWar # WWIII # WorldWar3 # cronovirus # cronavirus # Virus # Svpolhttp://www.svt.se/nyheter/lokalt/vasterbotten/polisman-domdes-till-fangelse-nu-atalas-han-pa-14-nya-punkter …";;;# # # # # # # # # # # # # # # # #;"1227705161130311680";https://twitter.com/RealNobakhtAhad/status/1227705161130311680
;2020-02-12 23:08;13;53;"This is something serious Corona virus is A deadly virus that has killed many people many r in serious condition plz have some humanity bcoz U can nevr imagine the pain of people who r suffering frm this virus StopMaking jokes of this serious epidemic condition # cronovirus # Wuhanpic.twitter.com/uV3AV6qQET";;;# #;"1227700978759192578";https://twitter.com/Nida__Hussain/status/1227700978759192578
;2020-02-12 22:50;0;2;"A mí no me parece tan mala noticia que suspendan el # MobileWorldCongress2020. Nos libramos de tener a los delincuentes indepes todo el día en la TV, los desplantes al Rey, los sermones del Torra y la Colau. ¿Cronovirus? Una excusa. Que lo traigan a # Madrid o a # Valencia.";;;# # #;"1227696580205084672";https://twitter.com/silver_2020/status/1227696580205084672
;2020-02-12 22:38;0;1;"# SayNoToPeopleWho call you racist for thinking fearing cronovirus is racist, and not sucking lady cock is transphobic";;;#;"1227693525069897729";https://twitter.com/Kaiyodei/status/1227693525069897729
;2020-02-12 21:23;1;0;"اسلام آباد اور راولپنڈی کے وسط میں یہ کیمپ لگانا۔ کیا بیوقوفی کی حد نہیں! # CronoinIslamabad # cronovirus # Islamabad # CronoThreat @ HamidMirPAK @ _Mansoor_Ali @ shazbkhanzdaGEOpic.twitter.com/nXuX5nK2Xb";;@ @ @;# # # #;"1227674681010008066";https://twitter.com/kamraniftikha95/status/1227674681010008066
